300 300
7 232 85
7 233 11
7 234 96
7 235 5
7 236 44
7 237 7
7 238 26
7 239 27
7 240 71
7 241 88
7 242 19
7 243 71
7 244 94
7 245 84
7 246 12
7 247 79
7 248 9
7 249 24
7 250 49
7 251 6
7 252 68
7 253 83
7 254 85
7 255 69
7 256 39
7 257 63
7 258 3
7 259 17
7 260 35
7 261 32
7 262 38
7 263 65
7 264 23
7 265 8
7 266 14
7 267 64
7 268 43
7 269 28
7 270 90
7 271 26
7 272 60
7 273 18
7 274 16
7 275 50
7 276 28
7 277 4
7 278 33
7 279 97
7 280 57
7 281 13
7 282 8
7 283 58
7 284 96
7 285 57
7 286 75
7 287 11
7 288 54
7 289 18
7 290 21
7 291 56
7 292 29
7 293 27
7 294 49
7 295 45
7 296 62
7 297 74
7 298 30
7 299 57
8 0 0
8 1 12
8 2 14
8 3 93
8 4 35
8 5 76
8 6 36
8 7 87
8 8 29
8 9 21
8 10 30
8 11 63
8 12 45
8 13 7
8 14 50
8 15 74
8 16 0
8 17 51
8 18 6
8 19 74
8 20 50
8 21 18
8 22 19
8 23 53
8 24 15
8 25 86
8 26 75
8 27 11
8 28 80
8 29 50
8 30 89
8 31 42
8 32 8
8 33 67
8 34 32
8 35 71
8 36 7
8 37 68
8 38 11
8 39 98
8 40 27
8 41 8
8 42 23
8 43 25
8 44 82
8 45 39
8 46 79
8 47 47
8 48 41
8 49 84
8 50 40
8 51 22
8 52 57
8 53 54
8 54 71
8 55 33
8 56 18
8 57 39
8 58 31
8 59 34
8 60 66
8 61 52
8 62 67
8 63 5
8 64 66
8 65 13
8 66 66
8 67 92
8 68 38
8 69 47
8 70 13
8 71 20
8 72 63
8 73 8
8 74 96
8 75 52
8 76 11
8 77 34
8 78 96
8 79 36
8 80 35
8 81 71
8 82 27
8 83 62
8 84 5
8 85 8
8 86 67
8 87 18
8 88 10
8 89 74
8 90 49
8 91 9
8 92 29
8 93 98
8 94 57
8 95 33
8 96 85
8 97 8
8 98 22
8 99 24
8 100 89
8 101 38
8 102 46
8 103 28
8 104 67
8 105 4
8 106 88
8 107 54
8 108 16
8 109 76
8 110 53
8 111 62
8 112 63
8 113 44
8 114 87
8 115 41
8 116 25
8 117 76
8 118 43
8 119 93
8 120 32
8 121 87
8 122 6
8 123 94
8 124 67
8 125 59
8 126 27
8 127 1
8 128 76
8 129 51
8 130 16
8 131 26
8 132 39
8 133 4
8 134 81
8 135 82
8 136 0
8 137 14
8 138 53
8 139 1
8 140 75
8 141 84
8 142 65
8 143 84
8 144 52
8 145 92
8 146 50
8 147 32
8 148 18
8 149 19
8 150 73
8 151 28
8 152 4
8 153 42
8 154 96
8 155 15
8 156 7
8 157 92
8 158 89
8 159 82
8 160 3
8 161 50
8 162 89
8 163 29
8 164 85
8 165 0
8 166 51
8 167 83
8 168 86
8 169 46
8 170 52
8 171 71
8 172 79
8 173 27
8 174 32
8 175 62
8 176 97
8 177 66
8 178 6
8 179 73
8 180 79
8 181 25
8 182 86
8 183 47
8 184 61
8 185 43
8 186 24
8 187 3
8 188 43
8 189 4
8 190 69
8 191 11
8 192 88
8 193 44
8 194 74
8 195 47
8 196 57
8 197 85
8 198 96
8 199 17
8 200 32
8 201 6
8 202 60
8 203 81
8 204 10
8 205 68
8 206 31
8 207 69
8 208 89
8 209 86
8 210 30
8 211 68
8 212 50
8 213 26
8 214 67
8 215 88
8 216 2
8 217 19
8 218 58
8 219 6
8 220 29
8 221 66
8 222 49
8 223 57
8 224 21
8 225 60
8 226 76
8 227 7
8 228 85
8 229 96
8 230 84
8 231 94
8 232 81
8 233 84
8 234 6
8 235 98
8 236 73
8 237 35
8 238 66
8 239 22
8 240 0
8 241 41
8 242 69
8 243 78
8 244 76
8 245 76
8 246 64
8 247 51
8 248 53
8 249 30
8 250 4
8 251 88
8 252 81
8 253 48
8 254 65
8 255 66
8 256 66
8 257 13
8 258 55
8 259 5
8 260 67
8 261 31
8 262 83
8 263 34
8 264 36
8 265 92
8 266 89
8 267 55
8 268 34
8 269 65
8 270 12
8 271 25
8 272 95
8 273 89
8 274 95
8 275 85
8 276 83
8 277 90
8 278 19
8 279 50
8 280 24
8 281 16
8 282 98
8 283 58
8 284 84
8 285 7
8 286 88
8 287 62
8 288 46
8 289 11
8 290 87
8 291 98
8 292 14
8 293 96
8 294 51
8 295 28
8 296 73
8 297 31
8 298 20
8 299 97
9 0 0
9 1 6
9 2 91
9 3 90
9 4 88
9 5 74
9 6 45
9 7 42
9 8 28
9 9 19
9 10 22
9 11 13
9 12 32
9 13 27
9 14 29
9 15 45
9 16 33
9 17 22
9 18 88
9 19 93
9 20 68
9 21 33
9 22 9
9 23 85
9 24 72
9 25 36
9 26 62
9 27 82
9 28 44
9 29 45
9 30 73
9 31 3
9 32 44
9 33 63
9 34 75
9 35 7
9 36 58
9 37 60
9 38 28
9 39 26
9 40 62
9 41 28
9 42 80
9 43 4
9 44 38
9 45 26
9 46 75
9 47 74
9 48 64
9 49 43
9 50 56
9 51 1
9 52 78
9 53 59
9 54 90
9 55 49
9 56 12
9 57 61
9 58 4
9 59 11
9 60 88
9 61 36
9 62 23
9 63 3
9 64 84
9 65 32
9 66 64
9 67 79
9 68 64
9 69 8
9 70 62
9 71 7
9 72 67
9 73 56
9 74 2
9 75 47
9 76 57
9 77 94
9 78 93
9 79 63
9 80 8
9 81 70
9 82 70
9 83 72
9 84 78
9 85 4
9 86 80
9 87 82
9 88 60
9 89 29
9 90 98
9 91 84
9 92 23
9 93 65
9 94 40
9 95 1
9 96 37
9 97 24
9 98 80
9 99 11
9 100 40
9 101 72
9 102 13
9 103 25
9 104 92
9 105 98
9 106 16
9 107 1
9 108 26
9 109 51
9 110 92
9 111 38
9 112 2
9 113 98
9 114 92
9 115 30
9 116 23
9 117 92
9 118 42
9 119 82
9 120 35
9 121 61
9 122 41
9 123 43
9 124 39
9 125 67
9 126 10
9 127 49
9 128 61
9 129 55
9 130 18
9 131 42
9 132 50
9 133 44
9 134 76
9 135 79
9 136 24
9 137 49
9 138 56
9 139 77
9 140 76
9 141 77
9 142 38
9 143 62
9 144 62
9 145 41
9 146 72
9 147 92
9 148 36
9 149 97
9 150 9
9 151 65
9 152 27
9 153 13
9 154 9
9 155 88
9 156 55
9 157 8
9 158 83
9 159 63
9 160 47
9 161 85
9 162 59
9 163 37
9 164 89
9 165 81
9 166 0
9 167 47
9 168 56
9 169 91
9 170 33
9 171 7
9 172 55
9 173 95
9 174 77
9 175 46
9 176 7
9 177 13
9 178 64
9 179 95
9 180 17
9 181 4
9 182 72
9 183 65
9 184 74
9 185 92
9 186 31
9 187 89
9 188 7
9 189 9
9 190 33
9 191 17
9 192 97
9 193 0
9 194 96
9 195 20
9 196 90
9 197 34
9 198 71
9 199 81
9 200 52
9 201 79
9 202 21
9 203 70
9 204 4
9 205 35
9 206 56
9 207 74
9 208 90
9 209 80
9 210 98
9 211 33
9 212 35
9 213 46
9 214 96
9 215 21
9 216 58
9 217 6
9 218 26
9 219 67
9 220 94
9 221 21
9 222 12
9 223 7
9 224 92
9 225 40
9 226 27
9 227 38
9 228 12
9 229 66
9 230 62
9 231 97
9 232 81
9 233 14
9 234 67
9 235 40
9 236 75
9 237 22
9 238 15
9 239 42
9 240 39
9 241 75
9 242 63
9 243 39
9 244 29
9 245 55
9 246 86
9 247 21
9 248 58
9 249 84
9 250 64
9 251 6
9 252 98
9 253 93
9 254 34
9 255 61
9 256 27
9 257 39
9 258 52
9 259 58
9 260 40
9 261 10
9 262 54
9 263 22
9 264 41
9 265 66
9 266 8
9 267 14
9 268 72
9 269 4
9 270 51
9 271 52
9 272 46
9 273 73
9 274 84
9 275 55
9 276 16
9 277 76
9 278 24
9 279 21
9 280 20
9 281 27
9 282 49
9 283 20
9 284 83
9 285 96
9 286 95
9 287 6
9 288 3
9 289 92
9 290 97
9 291 69
9 292 23
9 293 2
9 294 80
9 295 19
9 296 86
9 297 76
9 298 36
9 299 80
10 0 29
10 1 30
10 2 92
10 3 2
10 4 30
10 5 10
10 6 98
10 7 74
10 8 52
10 9 77
10 10 51
10 11 55
10 12 1
10 13 70
10 14 44
10 15 71
10 16 86
10 17 32
10 18 40
10 19 6
10 20 38
10 21 63
10 22 28
10 23 12
10 24 48
10 25 7
10 26 21
10 27 98
10 28 94
10 29 39
10 30 22
10 31 0
10 32 30
10 33 48
10 34 41
10 35 53
10 36 72
10 37 7
10 38 90
10 39 94
10 40 55
10 41 20
10 42 95
10 43 15
10 44 3
10 45 59
10 46 94
10 47 13
10 48 47
10 49 15
10 50 98
10 51 94
10 52 3
10 53 84
10 54 22
10 55 16
10 56 36
10 57 78
10 58 36
10 59 57
10 60 86
10 61 93
10 62 56
10 63 29
10 64 11
10 65 6
10 66 71
10 67 23
10 68 69
10 69 95
10 70 14
10 71 82
10 72 19
10 73 13
10 74 72
10 75 41
10 76 62
10 77 51
10 78 43
10 79 2
10 80 61
10 81 84
10 82 84
10 83 17
10 84 54
10 85 95
10 86 32
10 87 95
10 88 62
10 89 77
10 90 88
10 91 32
10 92 90
10 93 15
10 94 36
10 95 8
10 96 28
10 97 67
10 98 78
10 99 28
10 100 81
10 101 9
10 102 53
10 103 47
10 104 82
10 105 17
10 106 33
10 107 58
10 108 70
10 109 17
10 110 64
10 111 33
10 112 20
10 113 47
10 114 87
10 115 81
10 116 39
10 117 28
10 118 51
10 119 29
10 120 96
10 121 26
10 122 90
10 123 20
10 124 43
10 125 30
10 126 36
10 127 26
10 128 42
10 129 33
10 130 83
10 131 42
10 132 63
10 133 43
10 134 72
10 135 66
10 136 25
10 137 16
10 138 59
10 139 9
10 140 38
10 141 46
10 142 17
10 143 93
10 144 41
10 145 77
10 146 20
10 147 24
10 148 5
10 149 26
10 150 9
10 151 30
10 152 21
10 153 24
10 154 90
10 155 22
10 156 67
10 157 73
10 158 50
10 159 49
10 160 77
10 161 59
10 162 8
10 163 61
10 164 33
10 165 40
10 166 91
10 167 82
10 168 96
10 169 35
10 170 78
10 171 14
10 172 62
10 173 42
10 174 55
10 175 70
10 176 35
10 177 64
10 178 77
10 179 2
10 180 25
10 181 26
10 182 7
10 183 17
10 184 18
10 185 8
10 186 51
10 187 52
10 188 20
10 189 65
10 190 97
10 191 68
10 192 23
10 193 40
10 194 88
10 195 71
10 196 91
10 197 52
10 198 73
10 199 73
10 200 45
10 201 32
10 202 31
10 203 96
10 204 45
10 205 17
10 206 42
10 207 20
10 208 55
10 209 35
10 210 71
10 211 48
10 212 27
10 213 82
10 214 59
10 215 94
10 216 5
10 217 94
10 218 66
10 219 34
10 220 95
10 221 28
10 222 63
10 223 42
10 224 3
10 225 61
10 226 1
10 227 88
10 228 97
10 229 33
10 230 28
10 231 14
10 232 57
10 233 57
10 234 6
10 235 16
10 236 44
10 237 86
10 238 32
10 239 61
10 240 4
10 241 12
10 242 57
10 243 32
10 244 2
10 245 11
10 246 49
10 247 86
10 248 21
10 249 76
10 250 98
10 251 0
10 252 19
10 253 45
10 254 58
10 255 88
10 256 35
10 257 16
10 258 41
10 259 28
10 260 29
10 261 12
10 262 78
10 263 88
10 264 47
10 265 64
10 266 41
10 267 95
10 268 9
10 269 34
10 270 82
10 271 41
10 272 4
10 273 94
10 274 14
10 275 37
10 276 98
10 277 94
10 278 27
10 279 64
10 280 33
10 281 89
10 282 5
10 283 7
10 284 18
10 285 5
10 286 11
10 287 52
10 288 61
10 289 91
10 290 38
10 291 82
10 292 51
10 293 26
10 294 51
10 295 78
10 296 80
10 297 60
10 298 16
10 299 86
11 0 78
11 1 6
11 2 54
11 3 62
11 4 90
11 5 73
11 6 31
11 7 72
11 8 57
11 9 73
11 10 46
11 11 47
11 12 32
11 13 73
11 14 73
11 15 50
11 16 81
11 17 83
11 18 44
11 19 15
11 20 10
11 21 72
11 22 17
11 23 34
11 24 64
11 25 51
11 26 9
11 27 91
11 28 13
11 29 32
11 30 97
11 31 9
11 32 41
11 33 74
11 34 79
11 35 74
11 36 92
11 37 31
11 38 36
11 39 83
11 40 38
11 41 71
11 42 31
11 43 86
11 44 90
11 45 74
11 46 61
11 47 39
11 48 69
11 49 20
11 50 64
11 51 52
11 52 53
11 53 82
11 54 38
11 55 76
11 56 90
11 57 19
11 58 65
11 59 66
11 60 77
11 61 92
11 62 74
11 63 51
11 64 14
11 65 42
11 66 76
11 67 24
11 68 8
11 69 52
11 70 90
11 71 83
11 72 14
11 73 62
11 74 1
11 75 23
11 76 86
11 77 31
11 78 73
11 79 75
11 80 24
11 81 43
11 82 76
11 83 8
11 84 27
11 85 77
11 86 49
11 87 96
11 88 3
11 89 79
11 90 23
11 91 28
11 92 10
11 93 65
11 94 75
11 95 6
11 96 31
11 97 70
11 98 70
11 99 92
11 100 33
11 101 35
11 102 70
11 103 4
11 104 12
11 105 8
11 106 58
11 107 58
11 108 31
11 109 46
11 110 11
11 111 57
11 112 47
11 113 23
11 114 96
11 115 64
11 116 32
11 117 4
11 118 60
11 119 4
11 120 67
11 121 2
11 122 36
11 123 30
11 124 74
11 125 77
11 126 10
11 127 62
11 128 49
11 129 34
11 130 13
11 131 31
11 132 12
11 133 70
11 134 10
11 135 63
11 136 39
11 137 81
11 138 47
11 139 80
11 140 53
11 141 93
11 142 35
11 143 12
11 144 26
11 145 94
11 146 80
11 147 4
11 148 74
11 149 84
11 150 9
11 151 98
11 152 95
11 153 91
11 154 33
11 155 43
11 156 29
11 157 5
11 158 76
11 159 73
11 160 45
11 161 86
11 162 89
11 163 83
11 164 51
11 165 84
11 166 27
11 167 23
11 168 58
11 169 43
11 170 13
11 171 95
11 172 20
11 173 46
11 174 92
11 175 88
11 176 47
11 177 74
11 178 43
11 179 49
11 180 40
11 181 72
11 182 8
11 183 26
11 184 85
11 185 4
11 186 62
11 187 95
11 188 44
11 189 25
11 190 65
11 191 67
11 192 38
11 193 72
11 194 21
11 195 3
11 196 61
11 197 19
11 198 25
11 199 26
11 200 20
11 201 50
11 202 3
11 203 23
11 204 59
11 205 89
11 206 5
11 207 40
11 208 13
11 209 46
11 210 36
11 211 73
11 212 30
11 213 38
11 214 66
11 215 59
11 216 23
11 217 18
11 218 12
11 219 38
11 220 77
11 221 98
11 222 92
11 223 11
11 224 89
11 225 83
11 226 17
11 227 67
11 228 88
11 229 77
11 230 23
11 231 90
11 232 37
11 233 43
11 234 58
11 235 58
11 236 78
11 237 36
11 238 44
11 239 12
11 240 86
11 241 49
11 242 9
11 243 35
11 244 57
11 245 49
11 246 90
11 247 58
11 248 91
11 249 41
11 250 87
11 251 20
11 252 28
11 253 30
11 254 74
11 255 36
11 256 93
11 257 1
11 258 90
11 259 12
11 260 32
11 261 96
11 262 14
11 263 31
11 264 80
11 265 49
11 266 93
11 267 32
11 268 49
11 269 93
11 270 26
11 271 16
11 272 2
11 273 52
11 274 77
11 275 71
11 276 41
11 277 16
11 278 78
11 279 95
11 280 24
11 281 84
11 282 71
11 283 39
11 284 89
11 285 9
11 286 3
11 287 43
11 288 13
11 289 44
11 290 47
11 291 10
11 292 16
11 293 67
11 294 23
11 295 2
11 296 53
11 297 77
11 298 61
11 299 19
12 0 60
12 1 91
12 2 19
12 3 4
12 4 42
12 5 87
12 6 45
12 7 92
12 8 62
12 9 53
12 10 41
12 11 68
12 12 24
12 13 36
12 14 33
12 15 45
12 16 83
12 17 58
12 18 33
12 19 56
12 20 85
12 21 49
12 22 27
12 23 81
12 24 32
12 25 89
12 26 81
12 27 53
12 28 56
12 29 75
12 30 75
12 31 21
12 32 28
12 33 50
12 34 40
12 35 91
12 36 18
12 37 6
12 38 31
12 39 29
12 40 11
12 41 90
12 42 58
12 43 71
12 44 17
12 45 71
12 46 37
12 47 26
12 48 2
12 49 34
12 50 73
12 51 18
12 52 8
12 53 58
12 54 31
12 55 17
12 56 42
12 57 44
12 58 64
12 59 80
12 60 61
12 61 34
12 62 53
12 63 58
12 64 74
12 65 52
12 66 0
12 67 92
12 68 75
12 69 93
12 70 48
12 71 13
12 72 76
12 73 5
12 74 39
12 75 34
12 76 90
12 77 89
12 78 14
12 79 67
12 80 37
12 81 38
12 82 96
12 83 16
12 84 38
12 85 52
12 86 22
12 87 32
12 88 4
12 89 77
12 90 93
12 91 84
12 92 18
12 93 64
12 94 75
12 95 70
12 96 37
12 97 44
12 98 39
12 99 65
12 100 66
12 101 19
12 102 28
12 103 57
12 104 49
12 105 79
12 106 58
12 107 76
12 108 92
12 109 18
12 110 3
12 111 89
12 112 36
12 113 46
12 114 27
12 115 35
12 116 48
12 117 52
12 118 51
12 119 37
12 120 33
12 121 9
12 122 11
12 123 23
12 124 67
12 125 89
12 126 20
12 127 47
12 128 2
12 129 63
12 130 49
12 131 60
12 132 69
12 133 6
12 134 64
12 135 31
12 136 6
12 137 2
12 138 57
12 139 77
12 140 48
12 141 29
12 142 67
12 143 58
12 144 13
12 145 69
12 146 12
12 147 65
12 148 39
12 149 56
12 150 86
12 151 34
12 152 37
12 153 0
12 154 86
12 155 85
12 156 0
12 157 79
12 158 78
12 159 57
12 160 81
12 161 18
12 162 34
12 163 67
12 164 21
12 165 34
12 166 50
12 167 72
12 168 10
12 169 61
12 170 85
12 171 26
12 172 27
12 173 25
12 174 63
12 175 84
12 176 10
12 177 41
12 178 50
12 179 9
12 180 12
12 181 3
12 182 84
12 183 29
12 184 89
12 185 63
12 186 27
12 187 84
12 188 85
12 189 27
12 190 36
12 191 42
12 192 39
12 193 58
12 194 30
12 195 33
12 196 36
12 197 6
12 198 42
12 199 4
12 200 32
12 201 95
12 202 15
12 203 5
12 204 63
12 205 41
12 206 68
12 207 24
12 208 86
12 209 27
12 210 34
12 211 52
12 212 89
12 213 14
12 214 35
12 215 91
12 216 93
12 217 4
12 218 82
12 219 74
12 220 13
12 221 4
12 222 19
12 223 65
12 224 0
12 225 43
12 226 96
12 227 87
12 228 72
12 229 37
12 230 45
12 231 96
12 232 40
12 233 12
12 234 73
12 235 92
12 236 49
12 237 7
12 238 7
12 239 2
12 240 60
12 241 44
12 242 68
12 243 12
12 244 13
12 245 21
12 246 89
12 247 96
12 248 87
12 249 98
12 250 48
12 251 26
12 252 65
12 253 39
12 254 83
12 255 83
12 256 3
12 257 52
12 258 87
12 259 83
12 260 41
12 261 24
12 262 21
12 263 57
12 264 42
12 265 1
12 266 77
12 267 18
12 268 22
12 269 44
12 270 1
12 271 49
12 272 53
12 273 46
12 274 31
12 275 75
12 276 58
12 277 70
12 278 39
12 279 88
12 280 1
12 281 89
12 282 24
12 283 77
12 284 27
12 285 76
12 286 98
12 287 9
12 288 89
12 289 8
12 290 13
12 291 69
12 292 12
12 293 89
12 294 66
12 295 12
12 296 49
12 297 92
12 298 61
12 299 56
13 0 92
13 1 74
13 2 40
13 3 76
13 4 41
13 5 57
13 6 29
13 7 98
13 8 90
13 9 69
13 10 13
13 11 97
13 12 83
13 13 71
13 14 68
13 15 97
13 16 3
13 17 20
13 18 53
13 19 5
13 20 60
13 21 70
13 22 72
13 23 98
13 24 27
13 25 88
13 26 52
13 27 17
13 28 76
13 29 64
13 30 88
13 31 38
13 32 46
13 33 88
13 34 36
13 35 19
13 36 1
13 37 4
13 38 75
13 39 72
13 40 48
13 41 59
13 42 88
13 43 82
13 44 38
13 45 31
13 46 17
13 47 41
13 48 54
13 49 85
13 50 1
13 51 91
13 52 77
13 53 25
13 54 64
13 55 30
13 56 76
13 57 81
13 58 74
13 59 7
13 60 29
13 61 35
13 62 78
13 63 30
13 64 93
13 65 1
13 66 48
13 67 22
13 68 38
13 69 2
13 70 71
13 71 74
13 72 83
13 73 33
13 74 12
13 75 97
13 76 30
13 77 11
13 78 22
13 79 5
13 80 31
13 81 55
13 82 50
13 83 33
13 84 55
13 85 77
13 86 37
13 87 95
13 88 13
13 89 48
13 90 82
13 91 96
13 92 4
13 93 80
13 94 6
13 95 78
13 96 27
13 97 41
13 98 51
13 99 30
13 100 58
13 101 91
13 102 60
13 103 18
13 104 26
13 105 11
13 106 46
13 107 88
13 108 61
13 109 59
13 110 26
13 111 85
13 112 79
13 113 95
13 114 90
13 115 59
13 116 92
13 117 96
13 118 72
13 119 52
13 120 34
13 121 61
13 122 60
13 123 72
13 124 63
13 125 41
13 126 62
13 127 30
13 128 90
13 129 80
13 130 56
13 131 18
13 132 80
13 133 70
13 134 37
13 135 63
13 136 6
13 137 73
13 138 96
13 139 36
13 140 42
13 141 35
13 142 47
13 143 73
13 144 62
13 145 80
13 146 40
13 147 72
13 148 86
13 149 49
13 150 80
13 151 58
13 152 46
13 153 21
13 154 63
13 155 81
13 156 66
13 157 26
13 158 88
13 159 7
13 160 79
13 161 87
13 162 79
13 163 34
13 164 55
13 165 0
13 166 65
13 167 56
13 168 16
13 169 5
13 170 55
13 171 80
13 172 73
13 173 13
13 174 39
13 175 44
13 176 67
13 177 82
13 178 13
13 179 0
13 180 46
13 181 76
13 182 54
13 183 56
13 184 12
13 185 51
13 186 93
13 187 33
13 188 16
13 189 52
13 190 68
13 191 91
13 192 50
13 193 0
13 194 45
13 195 77
13 196 64
13 197 74
13 198 67
13 199 46
13 200 23
13 201 3
13 202 72
13 203 25
13 204 57
13 205 8
13 206 57
13 207 86
13 208 50
13 209 64
13 210 15
13 211 1
13 212 34
13 213 27
13 214 62
13 215 18
13 216 25
13 217 49
13 218 75
13 219 89
13 220 30
13 221 24
13 222 38
13 223 71
13 224 45
13 225 18
13 226 35
13 227 16
13 228 13
13 229 15
13 230 69
13 231 27
13 232 80
13 233 25
13 234 33
13 235 12
13 236 91
13 237 5
13 238 80
13 239 37
13 240 88
13 241 49
13 242 12
13 243 85
13 244 86
13 245 34
13 246 24
13 247 62
13 248 14
13 249 14
13 250 69
13 251 12
13 252 7
13 253 54
13 254 56
13 255 12
13 256 96
13 257 86
13 258 34
13 259 44
13 260 65
13 261 82
13 262 23
13 263 40
13 264 91
13 265 75
13 266 76
13 267 4
13 268 11
13 269 88
13 270 75
13 271 25
13 272 34
13 273 59
13 274 84
13 275 54
13 276 24
13 277 33
13 278 75
13 279 88
13 280 6
13 281 28
13 282 50
13 283 18
13 284 2
13 285 27
13 286 2
13 287 31
13 288 26
13 289 48
13 290 37
13 291 59
13 292 55
13 293 98
13 294 89
13 295 71
13 296 13
13 297 50
13 298 93
13 299 51
14 0 64
14 1 52
14 2 72
14 3 88
14 4 64
14 5 80
14 6 73
14 7 71
14 8 24
14 9 53
14 10 75
14 11 89
14 12 70
14 13 26
14 14 28
14 15 67
14 16 95
14 17 97
14 18 76
14 19 17
14 20 11
14 21 87
14 22 42
14 23 37
14 24 59
14 25 0
14 26 20
14 27 53
14 28 15
14 29 96
14 30 30
14 31 46
14 32 10
14 33 50
14 34 61
14 35 9
14 36 37
14 37 0
14 38 79
14 39 62
14 40 71
14 41 87
14 42 83
14 43 92
14 44 50
14 45 23
14 46 32
14 47 20
14 48 68
14 49 94
14 50 66
14 51 58
14 52 48
14 53 89
14 54 71
14 55 34
14 56 27
14 57 0
14 58 11
14 59 30
14 60 77
14 61 91
14 62 47
14 63 83
14 64 80
14 65 72
14 66 63
14 67 77
14 68 59
14 69 22
14 70 80
14 71 54
14 72 40
14 73 38
14 74 16
14 75 23
14 76 87
14 77 15
14 78 72
14 79 1
14 80 25
14 81 18
14 82 11
14 83 10
14 84 61
14 85 52
14 86 75
14 87 4
14 88 97
14 89 31
14 90 40
14 91 79
14 92 18
14 93 61
14 94 53
14 95 65
14 96 73
14 97 63
14 98 6
14 99 2
14 100 59
14 101 31
14 102 98
14 103 67
14 104 14
14 105 33
14 106 37
14 107 27
14 108 66
14 109 63
14 110 22
14 111 74
14 112 1
14 113 93
14 114 16
14 115 29
14 116 62
14 117 94
14 118 13
14 119 49
14 120 85
14 121 65
14 122 56
14 123 42
14 124 48
14 125 59
14 126 82
14 127 52
14 128 0
14 129 61
14 130 0
14 131 55
14 132 22
14 133 87
14 134 12
14 135 83
14 136 64
14 137 77
14 138 52
14 139 79
14 140 36
14 141 57
14 142 8
14 143 60
14 144 14
14 145 75
14 146 48
14 147 19
14 148 52
14 149 86
14 150 58
14 151 11
14 152 87
14 153 25
14 154 59
14 155 40
14 156 24
14 157 24
14 158 40
14 159 33
14 160 90
14 161 41
14 162 79
14 163 30
14 164 81
14 165 81
14 166 6
14 167 91
14 168 22
14 169 13
14 170 72
14 171 30
14 172 31
14 173 63
14 174 12
14 175 57
14 176 68
14 177 56
14 178 91
14 179 76
14 180 11
14 181 83
14 182 54
14 183 7
14 184 16
14 185 80
14 186 69
14 187 27
14 188 76
14 189 76
14 190 1
14 191 43
14 192 81
14 193 66
14 194 46
14 195 20
14 196 53
14 197 61
14 198 35
14 199 96
14 200 85
14 201 52
14 202 17
14 203 60
14 204 43
14 205 34
14 206 51
14 207 82
14 208 26
14 209 76
14 210 26
14 211 64
14 212 60
14 213 55
14 214 77
14 215 6
14 216 31
14 217 63
14 218 31
14 219 55
14 220 40
14 221 66
14 222 28
14 223 42
14 224 5
14 225 54
14 226 25
14 227 55
14 228 72
14 229 62
14 230 80
14 231 51
14 232 98
14 233 29
14 234 11
14 235 85
14 236 90
14 237 13
14 238 21
14 239 50
14 240 61
14 241 20
14 242 36
14 243 67
14 244 77
14 245 6
14 246 42
14 247 78
14 248 97
14 249 22
14 250 57
14 251 16
14 252 18
14 253 83
14 254 59
14 255 58
14 256 84
14 257 2
14 258 53
14 259 97
14 260 71
14 261 68
14 262 88
14 263 47
14 264 8
14 265 94
14 266 46
14 267 70
14 268 18
14 269 50
14 270 28
14 271 5
14 272 3
14 273 52
14 274 84
14 275 79
14 276 90
14 277 5
14 278 32
14 279 58
14 280 11
14 281 52
14 282 2
14 283 71
14 284 98
14 285 53
14 286 30
14 287 5
14 288 11
14 289 28
14 290 85
14 291 66
14 292 43
14 293 42
14 294 68
14 295 85
14 296 36
14 297 67
14 298 44
14 299 89
15 0 8
15 1 25
15 2 76
15 3 58
15 4 73
15 5 41
15 6 36
15 7 39
15 8 92
15 9 49
15 10 95
15 11 44
15 12 44
15 13 40
15 14 67
15 15 28
15 16 81
15 17 67
15 18 68
15 19 91
15 20 47
15 21 8
15 22 95
15 23 45
15 24 91
15 25 64
15 26 54
15 27 20
15 28 76
15 29 20
15 30 49
15 31 18
15 32 22
15 33 43
15 34 52
15 35 59
15 36 32
15 37 11
15 38 74
15 39 9
15 40 9
15 41 71
15 42 33
15 43 41
15 44 91
15 45 64
15 46 59
15 47 90
15 48 15
15 49 68
15 50 33
15 51 53
15 52 24
15 53 82
15 54 60
15 55 95
15 56 12
15 57 45
15 58 65
15 59 11
15 60 24
15 61 55
15 62 78
15 63 45
15 64 26
15 65 52
15 66 48
15 67 45
15 68 32
15 69 4
15 70 21
15 71 20
15 72 59
15 73 32
15 74 15
15 75 58
15 76 77
15 77 63
15 78 79
15 79 4
15 80 9
15 81 55
15 82 3
15 83 89
15 84 69
15 85 70
15 86 14
15 87 71
15 88 69
15 89 8
15 90 84
15 91 54
15 92 9
15 93 53
15 94 7
15 95 8
15 96 57
15 97 35
15 98 88
15 99 90
15 100 26
15 101 74
15 102 12
15 103 76
15 104 78
15 105 10
15 106 85
15 107 18
15 108 67
15 109 89
15 110 48
15 111 10
15 112 35
15 113 38
15 114 18
15 115 79
15 116 72
15 117 85
15 118 68
15 119 98
15 120 75
15 121 64
15 122 87
15 123 50
15 124 49
15 125 48
15 126 63
15 127 95
15 128 75
15 129 21
15 130 0
15 131 18
15 132 13
15 133 34
15 134 36
15 135 56
15 136 69
15 137 21
15 138 96
15 139 60
15 140 31
15 141 78
15 142 74
15 143 76
15 144 81
15 145 57
15 146 21
15 147 28
15 148 38
15 149 50
15 150 26
15 151 59
15 152 23
15 153 97
15 154 50
15 155 65
15 156 15
15 157 80
15 158 19
15 159 31
15 160 5
15 161 65
15 162 11
15 163 76
